,Modification,Size,BPCY,WYIELD,ModificationType
27,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b3124': 0, 'b1646': 0, 'b0078': 0, 'b3456': 0, 'b0158': 0, 'b1329': 0, 'b2746': 32, 'b3610': 0, 'b0934': 0, 'b1391': 0, 'b3787': 0, 'b0650': 0, 'b0722': 0, 'b1488': 0}",28,0.005296250210588177,0.02693368505549799,3.0357142857142856
28,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b2502': 2, 'b3456': 0, 'b2247': 4, 'b3610': 0, 'b0650': 0, 'b0722': 0.125, 'b3477': 0, 'b3608': 0.5}",23,0.005244918380691436,0.027049626717986844,1.9130434782608696
29,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b2502': 2, 'b3132': 32, 'b1392': 0, 'b0910': 2, 'b0650': 0, 'b4093': 0.0625, 'b1260': 0.5, 'b3608': 0.5, 'b2564': 4}",24,0.005417388359317193,0.026935746526399563,1.5
30,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b0078': 0, 'b3916': 0.5, 'b1329': 0, 'b3124': 0, 'b0158': 0, 'b3610': 32, 'b2458': 2, 'b2262': 0, 'b1391': 0, 'b3941': 0.5, 'b0121': 16, 'b1488': 0.0625}",27,0.005166857330683199,0.3955873461688416,2.074074074074074
31,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b3610': 4, 'b2502': 2, 'b3456': 2, 'b2262': 0, 'b0934': 0, 'b1391': 0, 'b0910': 2, 'b0650': 0, 'b0722': 0.125, 'b3608': 0.5, 'b1920': 0.0625, 'b2507': 0.25}",27,0.00522813966009226,0.02711743000122873,1.7777777777777777
32,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b3124': 0, 'b3456': 0, 'b0158': 0, 'b1646': 0.125, 'b1329': 0, 'b3610': 0, 'b2262': 0, 'b3787': 0, 'b1391': 0, 'b0934': 0, 'b0650': 0, 'b0722': 0.125}",27,0.0053314231511245634,0.026979989464248694,2.740740740740741
33,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b0078': 0, 'b3124': 0, 'b3456': 0, 'b3610': 4, 'b0158': 0, 'b2502': 2, 'b2262': 0, 'b3787': 0, 'b1391': 0, 'b0910': 2, 'b0934': 0, 'b0650': 0, 'b2200': 0.5}",28,0.00541931228374798,0.02693249980939738,2.392857142857143
34,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b3916': 0.5, 'b0078': 0, 'b3124': 0, 'b0158': 0, 'b3610': 0, 'b2262': 0, 'b3787': 0, 'b1391': 0, 'b0934': 0, 'b0650': 0, 'b3941': 0.5, 'b1488': 0.0625}",27,0.005134581391926653,0.39795223419237297,2.6296296296296298
35,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b1646': 0, 'b0078': 0, 'b3456': 0, 'b0158': 0, 'b1392': 0, 'b3610': 0, 'b1391': 0, 'b0650': 0, 'b0722': 0.125, 'b3608': 0.5, 'b2502': 0.25, 'b2564': 4, 'b2507': 0.25}",28,0.005326096104205069,0.026985008549963007,2.4285714285714284
36,"{'b0754': 2, 'b2600': 2, 'b1702': 2, 'b2935': 2, 'b0908': 2, 'b0388': 2, 'b2329': 2, 'b3281': 2, 'b1693': 2, 'b3389': 2, 'b1380': 0, 'b1241': 0, 'b1676': 0, 'b2715': 0, 'b2746': 32, 'b1646': 0, 'b0078': 0, 'b2502': 2, 'b0158': 0, 'b3124': 0, 'b3610': 0, 'b0934': 0, 'b1391': 0, 'b3787': 0, 'b0722': 0, 'b0650': 0, 'b1488': 0}",27,0.0052105632144596225,0.026998756736580174,2.7777777777777777
