,Modification,Size,BPCY,WYIELD,ModificationType
21,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0173': 32, 'b0575': 0, 'b1855': 4, 'b2036': 4, 'b0306': 0, 'b4015': 0, 'b3940': 0.125, 'b2788': 32, 'b1619': 0.125, 'b2222': 0.5, 'b0729': 0.5, 'b2146': 0, 'b2903': 0.5, 'b3003': 0.03125}",27,0.005303941243957793,0.026798715664247418,1.7407407407407407
22,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b2784': 0.5, 'b0173': 32, 'b2146': 16, 'b2036': 4, 'b0306': 0, 'b4015': 0, 'b3940': 0, 'b2788': 0, 'b0729': 0.5, 'b2320': 0.5, 'b0575': 8, 'b1392': 0.25, 'b2903': 0.5, 'b1008': 0}",27,0.005303936888128645,0.026798723349038437,1.8518518518518519
23,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0933': 0, 'b0173': 32, 'b0575': 0, 'b0048': 0, 'b4015': 0, 'b3940': 0.125, 'b2788': 32, 'b1619': 0.125, 'b3126': 8, 'b2320': 0.5, 'b0729': 0.5, 'b2146': 0, 'b2903': 0.5, 'b1008': 0}",27,0.005303936888128592,0.026798723349094198,2.037037037037037
24,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b2784': 0.5, 'b0575': 0.25, 'b0173': 32, 'b4070': 0, 'b4015': 0, 'b3940': 0, 'b2036': 0, 'b2222': 0.5, 'b0729': 0.5, 'b2146': 0, 'b2903': 0.5, 'b1008': 0, 'b3003': 0.03125}",26,0.005303941243958055,0.026798715664233832,2.1923076923076925
25,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0933': 0, 'b2222': 0, 'b0173': 32, 'b4070': 0, 'b0575': 0, 'b1392': 0, 'b0115': 0.125, 'b0306': 0, 'b3940': 0, 'b2036': 0, 'b2788': 0, 'b0072': 0.5, 'b2146': 0, 'b1008': 0}",27,0.004842703686132749,0.3414993465470857,2.740740740740741
26,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b2784': 0.5, 'b0173': 32, 'b0575': 0, 'b3236': 0.5, 'b0306': 0, 'b3940': 0.125, 'b4015': 0, 'b2036': 0, 'b2222': 0.5, 'b0729': 0.5, 'b2146': 0, 'b2903': 0.5, 'b0048': 0.25, 'b3003': 0.03125}",27,0.0052519629271620075,0.026952951020507886,2.074074074074074
27,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b4070': 0, 'b0173': 32, 'b2222': 0, 'b0575': 0, 'b0048': 0, 'b2036': 4, 'b0306': 0, 'b3940': 0, 'b2788': 32, 'b0729': 0.5, 'b2146': 0, 'b3236': 0.5, 'b1008': 0}",26,0.005262199900808216,0.026925005511885782,2.269230769230769
28,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b2222': 0, 'b0173': 32, 'b1392': 0, 'b0575': 0, 'b1855': 4, 'b2036': 4, 'b0306': 0, 'b0072': 0.5, 'b0729': 0.5, 'b4297': 0.0625, 'b2146': 0, 'b2903': 0.5, 'b3003': 0.03125}",26,0.004695123314916845,0.3499061305704803,1.9230769230769231
29,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b2784': 0.5, 'b0173': 32, 'b0575': 0, 'b0048': 0, 'b2146': 16, 'b4015': 0, 'b3940': 0.125, 'b2036': 0, 'b1619': 0.125, 'b2222': 0.5, 'b2320': 0.5, 'b1008': 0}",25,0.005341754558846865,0.02663056976308867,2.0
30,"{'b0754': 4, 'b2600': 4, 'b1702': 4, 'b2935': 4, 'b0908': 4, 'b0388': 4, 'b2329': 4, 'b3281': 4, 'b1693': 4, 'b3389': 4, 'b2715': 0, 'b1241': 0, 'b1676': 0, 'b0933': 0, 'b2222': 0, 'b0173': 32, 'b1392': 0, 'b0575': 0, 'b2146': 16, 'b2036': 4, 'b0306': 0, 'b4015': 0, 'b2788': 0, 'b2903': 0.5, 'b2465': 0.25}",25,0.005341509440882792,0.02663098414343726,2.16
